Tender_Proposal_ID,Procuring_Entity_Name,Rule_ID,Rule_Reference,Category,Finding,Evidence,Severity,Risk_Score,Review_Status,Investigative_Recommendation
1008547.0,Purbachal New Town Project,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Purbachal New Town Project||nan||2024-08-20 20:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
1008548.0,Purbachal New Town Project,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Purbachal New Town Project||nan||2024-08-20 20:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
1008266.0,Uttara Apartment Project,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Uttara Apartment Project||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
1003623.0,Uttara Apartment Project,STAT_001,Statistical Outlier Model via MAD,Financial,Extreme Contract Price Outlier,"Contract value BDT 98,995,747.69 registered a Modified Z-Score of 13.87.",High,25,Needs Manual Review,Evaluate line-item pricing maps against historical reference curves.
1001460.0,Office of the Superintending Engineer,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Office of the Superintending Engineer||nan||2024-07-09 20:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
1001461.0,Office of the Superintending Engineer,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Office of the Superintending Engineer||nan||2024-07-09 20:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
1001120.0,Superintending Engineer (Civil Circle-1),ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Superintending Engineer (Civil Circle-1)||nan||2024-07-03 17:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
1001613.0,Superintending Engineer (Civil Circle-1),ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Superintending Engineer (Civil Circle-1)||nan||2024-07-03 17:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
1000945.0,Construction of multi-storied apartment,STAT_001,Statistical Outlier Model via MAD,Financial,Extreme Contract Price Outlier,"Contract value BDT 91,452,674.19 registered a Modified Z-Score of 12.75.",High,25,Needs Manual Review,Evaluate line-item pricing maps against historical reference curves.
1000267.0,Superintending Engineer (Civil Circle-3),STAT_001,Statistical Outlier Model via MAD,Financial,Extreme Contract Price Outlier,"Contract value BDT 104,498,747.10 registered a Modified Z-Score of 14.68.",High,25,Needs Manual Review,Evaluate line-item pricing maps against historical reference curves.
1000530.0,Uttara Apartment Project,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Uttara Apartment Project||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
984794.0,Uttara Apartment Project,STAT_001,Statistical Outlier Model via MAD,Financial,Extreme Contract Price Outlier,"Contract value BDT 52,895,972.76 registered a Modified Z-Score of 7.04.",High,25,Needs Manual Review,Evaluate line-item pricing maps against historical reference curves.
982350.0,Uttara Apartment Project,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Uttara Apartment Project||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
980083.0,Office of the Superintending Engineer,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Office of the Superintending Engineer||nan||2024-05-20 17:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
980096.0,Office of the Superintending Engineer,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Office of the Superintending Engineer||nan||2024-05-20 17:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
980099.0,Office of the Superintending Engineer,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Office of the Superintending Engineer||nan||2024-05-20 17:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
980104.0,Office of the Superintending Engineer,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Office of the Superintending Engineer||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
980158.0,Office of the Superintending Engineer,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Office of the Superintending Engineer||nan||2024-05-20 17:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
975321.0,Purbachal New Town Project,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Purbachal New Town Project||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
969450.0,Office of the Superintending Engineer,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Office of the Superintending Engineer||nan||2024-05-02 17:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
969481.0,Office of the Superintending Engineer,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Office of the Superintending Engineer||nan||2024-05-02 17:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
969489.0,Office of the Superintending Engineer,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Office of the Superintending Engineer||nan||2024-05-02 17:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
969822.0,Office of the Superintending Engineer,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Office of the Superintending Engineer||nan||2024-05-02 17:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
962656.0,Uttara Apartment Project,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Uttara Apartment Project||nan||2024-04-23 16:15.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
962659.0,Uttara Apartment Project,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Uttara Apartment Project||nan||2024-04-23 16:15.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
957253.0,Purbachal New Town Project,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Purbachal New Town Project||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
957255.0,Purbachal New Town Project,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Purbachal New Town Project||nan||2024-03-20 20:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
957252.0,Purbachal New Town Project,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Purbachal New Town Project||nan||2024-03-20 20:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
957252.0,Purbachal New Town Project,STAT_001,Statistical Outlier Model via MAD,Financial,Extreme Contract Price Outlier,"Contract value BDT 47,768,606.61 registered a Modified Z-Score of 6.28.",High,25,Needs Manual Review,Evaluate line-item pricing maps against historical reference curves.
957254.0,Purbachal New Town Project,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Purbachal New Town Project||nan||2024-03-20 20:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
957254.0,Purbachal New Town Project,STAT_001,Statistical Outlier Model via MAD,Financial,Extreme Contract Price Outlier,"Contract value BDT 50,088,046.63 registered a Modified Z-Score of 6.62.",High,25,Needs Manual Review,Evaluate line-item pricing maps against historical reference curves.
957256.0,Purbachal New Town Project,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Purbachal New Town Project||nan||2024-03-20 20:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
957256.0,Purbachal New Town Project,STAT_001,Statistical Outlier Model via MAD,Financial,Extreme Contract Price Outlier,"Contract value BDT 44,644,840.48 registered a Modified Z-Score of 5.82.",High,25,Needs Manual Review,Evaluate line-item pricing maps against historical reference curves.
948434.0,Development of Residential and,STAT_001,Statistical Outlier Model via MAD,Financial,Extreme Contract Price Outlier,"Contract value BDT 345,195,688.90 registered a Modified Z-Score of 50.34.",High,25,Needs Manual Review,Evaluate line-item pricing maps against historical reference curves.
936176.0,Office of the Superintending Engineer,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Office of the Superintending Engineer||nan||2024-02-19 17:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
936225.0,Office of the Superintending Engineer,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Office of the Superintending Engineer||nan||2024-02-19 17:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
936227.0,Office of the Superintending Engineer,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Office of the Superintending Engineer||nan||2024-02-19 17:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
948744.0,Superintending Engineer (Civil Circle-4),ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Superintending Engineer (Civil Circle-4)||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
948745.0,Superintending Engineer (Civil Circle-4),ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Superintending Engineer (Civil Circle-4)||nan||2024-02-14 20:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
948746.0,Superintending Engineer (Civil Circle-4),ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Superintending Engineer (Civil Circle-4)||nan||2024-02-14 20:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
948746.0,Superintending Engineer (Civil Circle-4),STAT_001,Statistical Outlier Model via MAD,Financial,Extreme Contract Price Outlier,"Contract value BDT 37,161,258.69 registered a Modified Z-Score of 4.71.",High,25,Needs Manual Review,Evaluate line-item pricing maps against historical reference curves.
948435.0,Office of the Superintending Engineer,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Office of the Superintending Engineer||nan||2024-02-14 17:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
948446.0,Office of the Superintending Engineer,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Office of the Superintending Engineer||nan||2024-02-14 17:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
948448.0,Office of the Superintending Engineer,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Office of the Superintending Engineer||nan||2024-02-14 17:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
938969.0,Office of the Superintending Engineer,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Office of the Superintending Engineer||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
926607.0,Development of Residential and,STAT_001,Statistical Outlier Model via MAD,Financial,Extreme Contract Price Outlier,"Contract value BDT 250,839,121.92 registered a Modified Z-Score of 36.36.",High,25,Needs Manual Review,Evaluate line-item pricing maps against historical reference curves.
936248.0,Office of the Superintending Engineer,STAT_001,Statistical Outlier Model via MAD,Financial,Extreme Contract Price Outlier,"Contract value BDT 31,299,998.78 registered a Modified Z-Score of 3.84.",High,25,Needs Manual Review,Evaluate line-item pricing maps against historical reference curves.
935093.0,Uttara Apartment Project,STAT_001,Statistical Outlier Model via MAD,Financial,Extreme Contract Price Outlier,"Contract value BDT 134,602,376.40 registered a Modified Z-Score of 19.14.",High,25,Needs Manual Review,Evaluate line-item pricing maps against historical reference curves.
935092.0,Uttara Apartment Project,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Uttara Apartment Project||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
935084.0,Uttara Apartment Project,STAT_001,Statistical Outlier Model via MAD,Financial,Extreme Contract Price Outlier,"Contract value BDT 42,162,305.12 registered a Modified Z-Score of 5.45.",High,25,Needs Manual Review,Evaluate line-item pricing maps against historical reference curves.
935090.0,Uttara Apartment Project,STAT_001,Statistical Outlier Model via MAD,Financial,Extreme Contract Price Outlier,"Contract value BDT 40,484,581.13 registered a Modified Z-Score of 5.20.",High,25,Needs Manual Review,Evaluate line-item pricing maps against historical reference curves.
932337.0,Purbachal New Town Project,STAT_001,Statistical Outlier Model via MAD,Financial,Extreme Contract Price Outlier,"Contract value BDT 153,774,163.71 registered a Modified Z-Score of 21.98.",High,25,Needs Manual Review,Evaluate line-item pricing maps against historical reference curves.
905912.0,Development of Residential and,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Development of Residential and||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
905913.0,Development of Residential and,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Development of Residential and||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
905914.0,Development of Residential and,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Development of Residential and||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
905915.0,Development of Residential and,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Development of Residential and||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
905916.0,Development of Residential and,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Development of Residential and||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
920944.0,Purbachal New Town Project,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Purbachal New Town Project||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
920945.0,Purbachal New Town Project,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Purbachal New Town Project||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
920946.0,Purbachal New Town Project,STAT_001,Statistical Outlier Model via MAD,Financial,Extreme Contract Price Outlier,"Contract value BDT 52,288,766.80 registered a Modified Z-Score of 6.95.",High,25,Needs Manual Review,Evaluate line-item pricing maps against historical reference curves.
905028.0,Purbachal New Town Project,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Purbachal New Town Project||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
905029.0,Purbachal New Town Project,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Purbachal New Town Project||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
905030.0,Purbachal New Town Project,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Purbachal New Town Project||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
905031.0,Purbachal New Town Project,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Purbachal New Town Project||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
905032.0,Purbachal New Town Project,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Purbachal New Town Project||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
905033.0,Purbachal New Town Project,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Purbachal New Town Project||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
901824.0,Purbachal New Town Project,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Purbachal New Town Project||nan||2023-11-15 20:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
901824.0,Purbachal New Town Project,STAT_001,Statistical Outlier Model via MAD,Financial,Extreme Contract Price Outlier,"Contract value BDT 43,936,248.82 registered a Modified Z-Score of 5.71.",High,25,Needs Manual Review,Evaluate line-item pricing maps against historical reference curves.
902293.0,Purbachal New Town Project,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Purbachal New Town Project||nan||2023-11-15 20:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
902293.0,Purbachal New Town Project,STAT_001,Statistical Outlier Model via MAD,Financial,Extreme Contract Price Outlier,"Contract value BDT 105,822,700.04 registered a Modified Z-Score of 14.88.",High,25,Needs Manual Review,Evaluate line-item pricing maps against historical reference curves.
889937.0,Superintending Engineer (Civil Circle-4),ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Superintending Engineer (Civil Circle-4)||nan||2023-11-05 20:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
889938.0,Superintending Engineer (Civil Circle-4),ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Superintending Engineer (Civil Circle-4)||nan||2023-11-05 20:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
888738.0,Office of the Superintending Engineer,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Office of the Superintending Engineer||nan||2023-11-02 17:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
888828.0,Office of the Superintending Engineer,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Office of the Superintending Engineer||nan||2023-11-02 17:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
891746.0,Office of the Superintending Engineer,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Office of the Superintending Engineer||nan||2023-11-02 17:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
887587.0,Office of the Superintending Engineer,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Office of the Superintending Engineer||nan||2023-10-22 20:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
887588.0,Office of the Superintending Engineer,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Office of the Superintending Engineer||nan||2023-10-22 20:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
887589.0,Office of the Superintending Engineer,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Office of the Superintending Engineer||nan||2023-10-22 20:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
882631.0,Director (Admin),ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Director (Admin)||nan||2023-10-10 20:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
882632.0,Director (Admin),ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Director (Admin)||nan||2023-10-10 20:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
865422.0,Director (Admin),ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Director (Admin)||nan||2023-10-01 20:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
865423.0,Director (Admin),ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Director (Admin)||nan||2023-10-01 20:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
826146.0,Uttara Apartment Project,STAT_001,Statistical Outlier Model via MAD,Financial,Extreme Contract Price Outlier,"Contract value BDT 74,638,988.25 registered a Modified Z-Score of 10.26.",High,25,Needs Manual Review,Evaluate line-item pricing maps against historical reference curves.
870258.0,Superintending Engineer (Civil Circle-4),ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Superintending Engineer (Civil Circle-4)||nan||2023-09-12 20:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
870259.0,Superintending Engineer (Civil Circle-4),ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Superintending Engineer (Civil Circle-4)||nan||2023-09-12 20:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
870260.0,Superintending Engineer (Civil Circle-4),ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Superintending Engineer (Civil Circle-4)||nan||2023-09-12 20:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
870261.0,Superintending Engineer (Civil Circle-4),ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Superintending Engineer (Civil Circle-4)||nan||2023-09-12 20:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
870250.0,Purbachal New Town Project,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Purbachal New Town Project||nan||2023-09-12 20:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
870250.0,Purbachal New Town Project,STAT_001,Statistical Outlier Model via MAD,Financial,Extreme Contract Price Outlier,"Contract value BDT 119,111,709.12 registered a Modified Z-Score of 16.85.",High,25,Needs Manual Review,Evaluate line-item pricing maps against historical reference curves.
870251.0,Purbachal New Town Project,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Purbachal New Town Project||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
870252.0,Purbachal New Town Project,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Purbachal New Town Project||nan||2023-09-12 20:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
854205.0,Office of the Superintending Engineer,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Office of the Superintending Engineer||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
860503.0,Uttara Apartment Project,STAT_001,Statistical Outlier Model via MAD,Financial,Extreme Contract Price Outlier,"Contract value BDT 446,902,393.40 registered a Modified Z-Score of 65.41.",High,25,Needs Manual Review,Evaluate line-item pricing maps against historical reference curves.
860528.0,Superintending Engineer (Civil Circle-1),ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Superintending Engineer (Civil Circle-1)||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
857646.0,Construction of multi-storied apartment,STAT_001,Statistical Outlier Model via MAD,Financial,Extreme Contract Price Outlier,"Contract value BDT 831,424,240.46 registered a Modified Z-Score of 122.37.",High,25,Needs Manual Review,Evaluate line-item pricing maps against historical reference curves.
840299.0,Construction of multi-storied apartment,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Construction of multi-storied apartment||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
825783.0,Office of the Superintending Engineer,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Office of the Superintending Engineer||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
825901.0,Office of the Superintending Engineer,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Office of the Superintending Engineer||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
828053.0,Office of the Superintending Engineer,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Office of the Superintending Engineer||nan||2023-05-29 17:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
